X18X78,X18X78.25,X18X78.5,X18X78.75,X18X79,X18X79.25,X18X79.5
0,1.5,4.300000191,1.100000024,0,0,0
0,0,0.600000024,0,0,0,0
0,0,0,0,1.299999952,0.699999988,0
2.099999905,1.600000024,0,0,0.300000012,2.400000095,2.599999905
1,1,4.599999905,1.100000024,1.100000024,0.899999976,0.300000012
0,0.200000003,0,0,0,0,0
0.800000012,1.899999976,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.400000006,1.200000048
0.699999988,0,0.200000003,0,1.399999976,2.900000095,5.099999905
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
87.19999695,62.09999847,32.59999847,84.30000305,61.5,4.599999905,1
111.5999985,116.8000031,116.4000015,58.20000076,32,28.29999924,24.79999924
29,77.5,114.1999969,35.09999847,11.30000019,18.89999962,16.29999924
1,5.099999905,9.199999809,2.400000095,0.699999988,6.300000191,7.300000191
0.300000012,0.800000012,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.200000003,0.800000012,0.800000012
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,8.100000381,19.20000076,8.399999619,0,0
11.60000038,8.5,7.400000095,18,19.5,6,0
21.89999962,16.10000038,3.200000048,5.099999905,26.39999962,14.89999962,2.5
15.39999962,16.20000076,9.100000381,3.200000048,8.100000381,13.39999962,19.70000076
0,1.299999952,0.300000012,0,1.700000048,12.30000019,15.19999981
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.5,2.599999905,0,0,0,0,0
0,0,0,0,0,0,0
0,0.300000012,0,0,0.800000012,7.5,7.099999905
10.5,7.900000095,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.200000003,1.5,1.399999976
0,0,0,0,2.5,8.800000191,8.199999809
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4.199999809,3.200000048,0,0,0,0,0
3.900000095,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,1,1
6.300000191,4.199999809,0,0,0,0,0
0.400000006,0,0,0,0,0,0
0,0,0,0,0.300000012,1.200000048,1.100000024
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5.400000095,0,0,0,0,0,0
0,0,0.300000012,0,0,0.100000001,0.100000001
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.200000003,0.200000003
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.200000003,1.100000024,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.200000003
0,0,0,0,0,0,0
52.70000076,39.70000076,0,0,0,0,0.200000003
5.800000191,4.300000191,0.100000001,0.300000012,0.200000003,0,0
0.699999988,0,0,0,0,0,0
1.200000048,0,0,0,0,0,0
0,0,0.200000003,0,0,0.400000006,2.599999905
1,0,0,0.300000012,4.699999809,9.300000191,7.099999905
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.899999976,0,0,0,0,0,0
16.79999924,11.60000038,0.200000003,0,0,1.899999976,7.699999809
0.899999976,0,1.399999976,0.5,11,18.20000076,13.5
8.5,5.300000191,0.100000001,0.5,1.5,2.400000095,2.299999952
0,0,2.200000048,0.800000012,2.599999905,19.70000076,18.39999962
0,0,0,0,0,0,0
0,3.099999905,0,0,0,0,0
3.700000048,0,0,0.300000012,2.599999905,1.600000024,1.799999952
1,0,0.100000001,0.300000012,1.600000024,13,13.10000038
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.299999952,0,0,0,4.800000191,2.799999952,0
17.70000076,10.69999981,0.300000012,0.300000012,1.100000024,9.699999809,14
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.899999976,0,0,0,0,0,0
0,0,0,0,0,0.300000012,1.200000048
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.300000012,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.100000001,0.600000024,1.799999952,0,0
14.30000019,9.699999809,0.800000012,0.300000012,0,0,0
0,0.200000003,0,0.300000012,0.699999988,0,0
0,0,3.299999952,7.599999905,3.400000095,0.5,1.100000024
1.5,3.299999952,5.800000191,1.5,0,0,0
15,10.10000038,2.900000095,8.800000191,9.800000191,0.899999976,0
0,0,4.199999809,1.5,1.799999952,12.19999981,12.69999981
5.5,5.099999905,0.300000012,0,0,0,2.599999905
12.30000019,15.60000038,16.89999962,8.399999619,10.69999981,11.5,12.19999981
9.800000191,13.60000038,14.10000038,18.89999962,21,12.10000038,12.89999962
20.20000076,12.10000038,6.199999809,2.400000095,6,24.79999924,25.89999962
19.20000076,9,0.200000003,0,0.600000024,1.299999952,2
12.10000038,9,3.400000095,1.200000048,1.5,1.899999976,2.900000095
1.399999976,1.100000024,0.600000024,0.200000003,0.300000012,1.399999976,1.399999976
5.400000095,4.900000095,0,0,0,0,2.200000048
36.59999847,22.60000038,6.800000191,12.80000019,15.60000038,20.70000076,21.89999962
17.20000076,17.79999924,8.5,9.300000191,13.69999981,23.79999924,25.5
41.90000153,78.69999695,14,11.10000038,4.099999905,8.100000381,9.899999619
69.59999847,58.59999847,33.20000076,34.09999847,17.70000076,3,3.900000095
4.300000191,12.30000019,29.89999962,8.199999809,14.5,52.5,58
24.60000038,21.10000038,13.30000019,14.60000038,10.19999981,0.300000012,1.399999976
20.39999962,19.5,9.399999619,8.5,15.19999981,18.89999962,19.39999962
10.30000019,9.800000191,8,4.099999905,12.30000019,41.09999847,43.29999924
7.300000191,7.300000191,4.800000191,5.900000095,7.199999809,6,6.400000095
4.800000191,4.900000095,2.900000095,0.699999988,3.099999905,16.39999962,17.29999924
8.5,7.099999905,6.099999905,12.80000019,11.10000038,9.899999619,11.60000038
3,3.900000095,3.599999905,5.400000095,6.699999809,17,16.20000076
2.200000048,1.5,0.100000001,0.600000024,2.400000095,4.300000191,11.10000038
10,11.39999962,2.099999905,4.599999905,12.80000019,9,12.30000019
0.100000001,0,1.5,3.400000095,16.10000038,24.20000076,21.89999962
4.199999809,5.099999905,5.099999905,2.400000095,6.300000191,14.19999981,16.70000076
0,1.600000024,4.599999905,1.200000048,1,4.400000095,5
0,0,0,0,0,2.799999952,3
0,0,0,0.400000006,1.399999976,1.899999976,2.400000095
0,2.099999905,5.400000095,5.800000191,7.5,0.899999976,2.900000095
0,0.699999988,2.099999905,0.5,2.099999905,7.699999809,7.699999809
0,0,0,0,0.200000003,1.700000048,1.600000024
0,0,0,0,0,0,0
4.800000191,10.10000038,16.70000076,4.300000191,0,0,2.799999952
0.100000001,0.300000012,1.700000048,0.600000024,5,11,23.29999924
33.5,28.5,5.400000095,12.60000038,10.10000038,2.099999905,7.199999809
7,17.79999924,42.59999847,12.60000038,16.29999924,39.29999924,39.20000076
11.5,6.5,7.5,6.199999809,3.200000048,0,1.799999952
0,1.600000024,6.900000095,2,17.70000076,116,116.4000015
0,0.800000012,2.200000048,0.600000024,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.200000003
0,1,0,0,0,0,0
0,0,0,0,0,0,0
3.700000048,2.099999905,0,0,0,0,0
0,0,0,0,0,0,0
1.899999976,1,2.900000095,2.299999952,4.199999809,0,0.200000003
0.200000003,1.700000048,12.19999981,39.79999924,48.09999847,7.400000095,4.699999809
21.60000038,19.89999962,13.60000038,16.20000076,6.300000191,2.200000048,3.700000048
6.599999905,6.900000095,11.69999981,13.5,19.20000076,7.699999809,8.800000191
5.800000191,17.10000038,28.20000076,14.19999981,14.30000019,1.700000048,0
13.69999981,17.5,16.39999962,29.20000076,31.70000076,29.29999924,28.5
11.5,11.39999962,17.29999924,27.70000076,24.10000038,18.89999962,18.10000038
13.60000038,14.80000019,21.10000038,19.20000076,18.79999924,19.10000038,23.79999924
80.69999695,73.09999847,30.79999924,39.20000076,41.40000153,31.29999924,38.20000076
19.79999924,20.29999924,26.60000038,10.39999962,32.59999847,83.19999695,77.90000153
0,0,0,1.600000024,4.400000095,0,0.5
0,1.5,4.300000191,1.100000024,0.800000012,6.800000191,6.599999905
13,7.5,0,0,0,0,0
0.699999988,0.5,1,0.200000003,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.399999976,1.100000024,0.699999988,2.299999952,6.5,0,0
5.900000095,4.900000095,10,2.5,0,0,0.5
1.899999976,1.100000024,0,0,1.799999952,20,29.60000038
1.299999952,0,0,0,0,0,0
1.799999952,0,0,0.400000006,1.200000048,0.100000001,0.600000024
6.300000191,4.800000191,0,0,0,0,0
3.700000048,10.39999962,27.10000038,7.099999905,0,0,0
28.79999924,21.79999924,8.699999809,5.400000095,15.5,4.699999809,3.599999905
36.09999847,42,39,26.20000076,7.800000191,1.700000048,3
0.300000012,6.599999905,19.39999962,6.599999905,3.900000095,0.400000006,1.799999952
0,0.800000012,1.299999952,2.299999952,4.900000095,3.200000048,3.099999905
0,0.899999976,2.599999905,0.699999988,1.899999976,16,15
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,5.5,12.5,5.900000095,0,0
29,24.29999924,15.19999981,13.30000019,10.89999962,1.700000048,1.100000024
0,0,0.699999988,11.19999981,34.40000153,2.099999905,0.5
0,6.5,18.89999962,4.900000095,9.699999809,34.90000153,36.5
28.60000038,31.89999962,0,0,0.800000012,8.5,8.300000191
0,0,2.099999905,0.699999988,0,0,1.5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,2,4.800000191,2.099999905,0,0
0,0,0,0,0.5,2.200000048,2
0,0,0,0,0.100000001,0.5,0.5
0,0,0,0,0,0,0
0,0,0.200000003,2.200000048,6,0,0
0,0,0,0,0,0,0
0,0,0,1.100000024,3.200000048,0,0
0,0,0,0.600000024,1.600000024,0,0
0,0,0,3,8.300000191,0,0
0.400000006,0.899999976,0,0,5.099999905,52.29999924,50.59999847
0,4.199999809,12.30000019,3.200000048,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.699999988,0,0,0.300000012,0.699999988,0,0
32.90000153,22.29999924,26.29999924,41.20000076,18.70000076,0,0
0,1,0,3.799999952,12.39999962,21.39999962,22.60000038
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.899999976,2.700000048,2.799999952
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.600000024,2,3.099999905,1.700000048,10.5,6.300000191,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.400000006,0,0,0,0,0,0
3.299999952,2.799999952,1.299999952,0,0,1.299999952,3.900000095
15,15.89999962,10.30000019,3.400000095,12.10000038,15.30000019,12
5.900000095,21.60000038,32,27,36.29999924,34.09999847,24.70000076
0,0,0,0,4.5,2.700000048,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4.300000191,5.699999809,4.599999905,1,1.299999952,4.5,8
1.899999976,1.5,1.299999952,3.299999952,5.599999905,7.300000191,6.300000191
0,0,0.300000012,1.100000024,1.5,0,0
0.5,0,0,0.300000012,0,0,0
1.899999976,0.800000012,0,0,0,0,0
2,2.400000095,3.799999952,3.5,0,0,0
0.400000006,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2.200000048,3.700000048,2.5,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.200000003,0.800000012,0.899999976
0,0.800000012,1.299999952,0.899999976,0.400000006,1.200000048,1.299999952
0.400000006,0.200000003,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.300000012
0,0,0.699999988,2.5,3.5,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,0,1.399999976,5.300000191,8.199999809,2,2.200000048
0,0,0,0,0.699999988,2.700000048,3.5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,2.900000095,8.399999619,5,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.699999988,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.600000024,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.400000006,0.5,0,0
0,0,0,0,0,0,0
0.300000012,0.200000003,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.100000001,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.399999976,3.299999952,5.199999809,7.900000095,0,0,1.700000048
0.5,8.300000191,12.69999981,12.19999981,1.5,0.899999976,0.300000012
0,0,0.100000001,3.700000048,15.80000019,23.70000076,21.10000038
2.900000095,2.299999952,1.399999976,0.899999976,0.100000001,0.300000012,0.800000012
14.39999962,11.60000038,7.5,1.399999976,15.60000038,45.40000153,49.20000076
9.300000191,4.800000191,1,1.399999976,8,26.10000038,27.20000076
6.199999809,0,0,0,1.100000024,3.5,3.599999905
0,0.5,0.899999976,0.600000024,0,0,0
6.5,7.099999905,4.699999809,1.200000048,1.5,0,0
16,12.69999981,7.199999809,4.599999905,8.800000191,15.5,16.29999924
12.30000019,5.199999809,5.699999809,6.099999905,4.199999809,7.199999809,7.5
2.200000048,0.699999988,0.200000003,2.900000095,1.100000024,0.400000006,1.700000048
8.699999809,2.599999905,1,0,2,1.200000048,0
4.300000191,3.900000095,2.099999905,0,0,0.200000003,0.400000006
3.5,3.599999905,2.5,1.600000024,2.299999952,0.300000012,3
12.89999962,14.39999962,11.19999981,24.5,39.20000076,36.59999847,22.89999962
12.10000038,10.60000038,8.5,10.30000019,17.29999924,26.60000038,24.20000076
7.199999809,6.400000095,5.300000191,5.300000191,1.5,2.299999952,2.099999905
13.39999962,1.299999952,0,0,0,0,0
1.299999952,4,6.300000191,3.900000095,0.5,1,1.899999976
0,0.699999988,1.200000048,0.800000012,0,0,0.400000006
5.800000191,2,3.099999905,2,1.899999976,4.800000191,5.5
0,0,0,0,0.300000012,0.200000003,0
0,0,0,0.300000012,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.400000006,1.100000024
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.400000006,1.799999952,2.900000095,6,0.5,0.300000012,0
1.5,0.200000003,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,1.700000048,4.400000095,8.300000191,11.80000019,7.800000191,8.5
0,0,0.800000012,3.200000048,4.599999905,0,0
0,2.900000095,7,13,13.5,4,6.300000191
30.39999962,27.89999962,26.10000038,26.70000076,36.5,34,35
5.400000095,4.400000095,2.599999905,0.600000024,3.099999905,8.600000381,8.699999809
18.79999924,25.29999924,31.5,32.5,30.39999962,0,0.600000024
35.90000153,36.59999847,42.20000076,30,32.5,45.79999924,45.20000076
28.79999924,27.29999924,25.89999962,19.60000038,15.19999981,16.5,16.60000038
34.29999924,26.29999924,24.79999924,22.29999924,29.79999924,61.79999924,66.09999847
32.29999924,21.5,12,13.19999981,22.60000038,16.70000076,21.10000038
49.59999847,42,27.79999924,17.29999924,62.40000153,123.6999969,120.4000015
52.29999924,48,30.60000038,10.60000038,6.800000191,12.60000038,13.39999962
12.60000038,6.900000095,4.900000095,8.899999619,14.39999962,14.19999981,14.19999981
16.29999924,15.10000038,17.5,17,12.5,16.10000038,15.89999962
3.099999905,3,5.099999905,8.300000191,10.19999981,3.200000048,3.799999952
16.60000038,20.60000038,23.29999924,15.30000019,5.5,8.699999809,8.300000191
3.200000048,2.400000095,1.100000024,0,0,0.200000003,0.800000012
0.800000012,0,0.600000024,2.099999905,3.599999905,0.400000006,0.300000012
1.299999952,1.399999976,0.800000012,0,0,0,0.200000003
1.399999976,0.5,1.200000048,3.099999905,3.900000095,0.5,0.800000012
9.800000191,5.900000095,2.5,0.899999976,1.799999952,3.799999952,4.099999905
2.599999905,1.700000048,2,1.799999952,1.399999976,4.099999905,4.300000191
1.799999952,1.700000048,1.100000024,0,0,0,0
0.400000006,1,1.600000024,1.5,1.700000048,1.399999976,1
0,0,0,0.699999988,0.400000006,1.200000048,1.399999976
2.200000048,0,0,0,1.700000048,1.299999952,0.699999988
2.099999905,2.299999952,1.399999976,0,0,0,0
0,0,0,0,0,0,0.699999988
1,0,0,1.799999952,2.299999952,5.599999905,6
0.5,0,0,0,0,0,0
0,1.100000024,2,1.299999952,0,0,0
0,0,0,0,0,0,0
3.400000095,2.599999905,1.600000024,0,0.400000006,1.200000048,1.299999952
0,0,0,0,0,0,0
11.39999962,10.89999962,6,0,0.200000003,0.5,0.800000012
0,0,0.200000003,0.699999988,1,0.100000001,0.899999976
1.5,0,0.699999988,6,9.300000191,10.80000019,12.19999981
2.599999905,3.5,2.799999952,2,10.89999962,20.89999962,21.10000038
0,0,0,3.900000095,3.299999952,6.800000191,7.400000095
0,0.100000001,0.200000003,0.100000001,0,0,0
1.100000024,0.300000012,0,0.200000003,0,0,0
0,0,0,0,3.200000048,10.30000019,11.89999962
